Date,Close,FORECAST,STD,L95,U95,RESIDUAL
24AUG2017,2438.969971,2445.6335174,26.66741113,2393.366352,2497.9006827,-6.663546356
25AUG2017,2443.050049,2440.7545728,26.66741113,2388.4874074,2493.0217382,2.2954762075
26AUG2017,2443.050049,2443.4187488,26.66741113,2391.1515834,2495.6859142,-0.368699786
27AUG2017,2443.050049,2443.8398005,26.66741113,2391.5726352,2496.1069659,-0.789751537
28AUG2017,2444.23999,2443.9063444,26.66741113,2391.639179,2496.1735098,0.3336455945
29AUG2017,2446.300049,2444.9187415,26.66741113,2392.6515761,2497.1859068,1.3813075443
30AUG2017,2457.590088,2446.8132258,26.66741113,2394.5460605,2499.0803912,10.776862153
31AUG2017,2471.649902,2456.6183724,26.66741113,2404.3512071,2508.8855378,15.031529565
01SEP2017,2476.550049,2470.0057702,26.66741113,2417.7386048,2522.2729356,6.5442787886
02SEP2017,2476.550049,2476.2472595,26.66741113,2423.9800941,2528.5144248,0.3027895479
03SEP2017,2476.550049,2477.233677,26.66741113,2424.9665116,2529.5008424,-0.683628008
04SEP2017,2476.550049,2477.3895724,26.66741113,2425.1224071,2529.6567378,-0.839523429
05SEP2017,2457.850098,2477.4142105,26.66741113,2425.1470451,2529.6813758,-19.56411246
06SEP2017,2465.540039,2461.6735313,26.66741113,2409.4063659,2513.9406967,3.8665077065
07SEP2017,2465.100098,2465.6604498,26.66741113,2413.3932844,2517.9276152,-0.560351798
08SEP2017,2461.429932,2465.9201386,26.66741113,2413.6529732,2518.187304,-4.490206608
09SEP2017,2461.429932,2462.8710548,26.66741113,2410.6038894,2515.1382202,-1.441122793
10SEP2017,2461.429932,2462.3891714,26.66741113,2410.1220061,2514.6563368,-0.959239433
11SEP2017,2488.110107,2462.3130136,26.66741113,2410.0458482,2514.580179,25.797093385
12SEP2017,2496.47998,2484.7645638,26.66741113,2432.4973984,2537.0317292,11.715416221
13SEP2017,2498.370117,2495.3599335,26.66741113,2443.0927681,2547.6270988,3.0101835435
14SEP2017,2495.620117,2498.625863,26.66741113,2446.3586976,2550.8930284,-3.005745997
15SEP2017,2500.22998,2496.8266326,26.66741113,2444.5594673,2549.093798,3.403347358
16SEP2017,2500.22998,2500.4235896,26.66741113,2448.1564242,2552.690755,-0.193609594
17SEP2017,2500.22998,2500.9920599,26.66741113,2448.7248946,2553.2592253,-0.76207993
18SEP2017,2503.870117,2501.0819021,26.66741113,2448.8147368,2553.3490675,2.7882148711
19SEP2017,2506.649902,2504.1609434,26.66741113,2451.893778,2556.4281087,2.4889586263
20SEP2017,2508.23999,2506.9880234,26.66741113,2454.7208581,2559.2551888,1.2519665654
21SEP2017,2500.600098,2508.7736082,26.66741113,2456.5064428,2561.0407735,-8.173510156
22SEP2017,2502.219971,2502.6233375,26.66741113,2450.3561721,2554.8905029,-0.403366519
23SEP2017,2502.219971,2503.0152013,26.66741113,2450.748036,2555.2823667,-0.795230337
24SEP2017,2502.219971,2503.0771323,26.66741113,2450.8099669,2555.3442977,-0.857161286
25SEP2017,2496.659912,2503.08692,26.66741113,2450.8197546,2555.3540854,-6.427007978
26SEP2017,2496.840088,2498.4071308,26.66741113,2446.1399654,2550.6742962,-1.56704279
27SEP2017,2507.040039,2497.8192281,26.66741113,2445.5520627,2550.0863935,9.2208109162
28SEP2017,2510.060059,2506.3142449,26.66741113,2454.0470795,2558.5814103,3.7458140868
29SEP2017,2519.360107,2510.1995445,26.66741113,2457.9323791,2562.4667098,9.1605625389
30SEP2017,2519.360107,2518.6438347,26.66741113,2466.3766693,2570.9110001,0.7162723117
01OCT2017,2519.360107,2519.9783874,26.66741113,2467.711222,2572.2455527,-0.618280357
02OCT2017,2529.120117,2520.1893028,26.66741113,2467.9221374,2572.4564681,8.9308142458
03OCT2017,2534.580078,2528.4401546,26.66741113,2476.1729892,2580.7073199,6.1399234278
04OCT2017,2537.73999,2534.3411936,26.66741113,2482.0740282,2586.608359,3.3987964106
05OCT2017,2552.070068,2537.9343188,26.66741113,2485.6671535,2590.2014842,14.135749165
06OCT2017,2549.330078,2550.5675072,26.66741113,2498.3003418,2602.8346725,-1.237429154
07OCT2017,2549.330078,2550.2571253,26.66741113,2497.9899599,2602.5242907,-0.927047279
08OCT2017,2549.330078,2550.2080719,26.66741113,2497.9409065,2602.4752373,-0.877993902
09OCT2017,2544.72998,2550.2003194,26.66741113,2497.933154,2602.4674848,-5.470339407
10OCT2017,2550.639893,2546.326005,26.66741113,2494.0588396,2598.5931703,4.3138880417
11OCT2017,2555.23999,2550.6895989,26.66741113,2498.4224335,2602.9567643,4.5503910931
12OCT2017,2550.929932,2555.2523185,26.66741113,2502.9851531,2607.5194839,-4.322386487
13OCT2017,2553.169922,2552.3445322,26.66741113,2500.0773668,2604.6116975,0.8253898378
14OCT2017,2553.169922,2553.7709572,26.66741113,2501.5037918,2606.0381226,-0.601035203
15OCT2017,2553.169922,2553.9963923,26.66741113,2501.7292269,2606.2635577,-0.826470295
16OCT2017,2557.639893,2554.0320205,26.66741113,2501.7648551,2606.2991859,3.6078724878
17OCT2017,2559.360107,2557.801179,26.66741113,2505.5340137,2610.0683444,1.5589279702
18OCT2017,2561.26001,2559.8452124,26.66741113,2507.578047,2612.1123777,1.4147976437
19OCT2017,2562.100098,2561.767894,26.66741113,2509.5007286,2614.0350594,0.332203996
20OCT2017,2575.209961,2562.7790773,26.66741113,2510.5119119,2615.0462427,12.430883711
21OCT2017,2575.209961,2573.9768405,26.66741113,2521.7096752,2626.2440059,1.2331204695
22OCT2017,2575.209961,2575.7465576,26.66741113,2523.4793923,2628.013723,-0.536596631
23OCT2017,2564.97998,2576.0262473,26.66741113,2523.7590819,2628.2934127,-11.04626729
24OCT2017,2569.129883,2567.4572359,26.66741113,2515.1900705,2619.7244012,1.6726471458
25OCT2017,2557.149902,2569.5970159,26.66741113,2517.3298506,2621.8641813,-12.44711395
26OCT2017,2560.399902,2559.8485505,26.66741113,2507.5813851,2612.1157159,0.5513515134
27OCT2017,2581.070068,2561.0442468,26.66741113,2508.7770814,2613.3114121,20.025821227
28OCT2017,2581.070068,2578.6366283,26.66741113,2526.3694629,2630.9037937,2.4334397218
29OCT2017,2581.070068,2581.4169638,26.66741113,2529.1497984,2633.6841291,-0.346895754
30OCT2017,2572.830078,2581.8563736,26.66741113,2529.5892082,2634.123539,-9.026295584
31OCT2017,2575.26001,2574.9880934,26.66741113,2522.7209281,2627.2552588,0.2719165512
01NOV2017,2579.360107,2575.9485172,26.66741113,2523.6813519,2628.2156826,3.4115897617
02NOV2017,2579.850098,2579.5524139,26.66741113,2527.2852486,2631.8195793,0.297684052
03NOV2017,2587.840088,2580.5345329,26.66741113,2528.2673675,2632.8016983,7.3055551095
04NOV2017,2587.840088,2587.4169848,26.66741113,2535.1498194,2639.6841502,0.423103194
05NOV2017,2587.840088,2588.5047014,26.66741113,2536.237536,2640.7718668,-0.664613396
06NOV2017,2591.129883,2588.6766063,26.66741113,2536.4094409,2640.9437717,2.4532766788
07NOV2017,2590.639893,2591.4736437,26.66741113,2539.2064783,2643.7408091,-0.833750682
08NOV2017,2594.379883,2591.5031421,26.66741113,2539.2359767,2643.7703075,2.8767408809
09NOV2017,2584.620117,2594.6567185,26.66741113,2542.3895532,2646.9238839,-10.03660154
10NOV2017,2582.300049,2586.9378032,26.66741113,2534.6706379,2639.2049686,-4.637754242
11NOV2017,2582.300049,2583.7644905,26.66741113,2531.4973251,2636.0316559,-1.464441519
12NOV2017,2582.300049,2583.2629738,26.66741113,2530.9958084,2635.5301391,-0.962924772
13NOV2017,2584.840088,2583.1837131,26.66741113,2530.9165477,2635.4508784,1.656374947
14NOV2017,2578.870117,2585.3097926,26.66741113,2533.0426273,2637.576958,-6.439675639
15NOV2017,2564.620117,2580.6193378,26.66741113,2528.3521724,2632.8865032,-15.99922081
16NOV2017,2585.639893,2567.8801476,26.66741113,2515.6129822,2620.147313,17.759745376
17NOV2017,2578.850098,2583.5645885,26.66741113,2531.2974231,2635.8317539,-4.714490479
18NOV2017,2578.850098,2580.3266671,26.66741113,2528.0595017,2632.5938324,-1.476569068
19NOV2017,2578.850098,2579.8149394,26.66741113,2527.5477741,2632.0821048,-0.964841434
20NOV2017,2582.139893,2579.734065,26.66741113,2527.4668996,2632.0012303,2.4058280338
21NOV2017,2599.030029,2582.4911526,26.66741113,2530.2239872,2634.7583179,16.538876439
22NOV2017,2597.080078,2597.1476731,26.66741113,2544.8805077,2649.4148384,-0.067595069
23NOV2017,2597.080078,2597.8222423,26.66741113,2545.555077,2650.0894077,-0.74216434
24NOV2017,2602.419922,2597.9288526,26.66741113,2545.6616873,2650.196018,4.4910693711
25NOV2017,2602.419922,2602.4416258,26.66741113,2550.1744604,2654.7087912,-0.021703812
26NOV2017,2602.419922,2603.1548336,26.66741113,2550.8876682,2655.421999,-0.734911593
27NOV2017,2601.419922,2603.2675504,26.66741113,2551.000385,2655.5347158,-1.84762839
28NOV2017,2627.040039,2602.4434064,26.66741113,2550.176241,2654.7105718,24.596632602
29NOV2017,2626.070068,2623.884219,26.66741113,2571.6170536,2676.1513844,2.1858489758
30NOV2017,2647.580078,2626.4560935,26.66741113,2574.1889281,2678.7232589,21.123984505
01DEC2017,2642.219971,2644.9730823,26.66741113,2592.705917,2697.2402477,-2.753111338
02DEC2017,2642.219971,2643.3865598,26.66741113,2591.1193944,2695.6537251,-1.166588751
03DEC2017,2642.219971,2643.1358225,26.66741113,2590.8686571,2695.4029879,-0.915851519
04DEC2017,2639.439941,2643.0961955,26.66741113,2590.8290301,2695.3633609,-3.656254501
05DEC2017,2629.570068,2640.7492643,26.66741113,2588.4820989,2693.0164297,-11.17919632
06DEC2017,2629.27002,2632.0683322,26.66741113,2579.8011669,2684.3354976,-2.798312226
07DEC2017,2636.97998,2630.4437524,26.66741113,2578.176587,2682.7109178,6.5362276098
08DEC2017,2651.5,2636.6784629,26.66741113,2584.4112975,2688.9456283,14.821537123
09DEC2017,2651.5,2649.8890558,26.66741113,2597.6218905,2702.1562212,1.6109441594
10DEC2017,2651.5,2651.9768846,26.66741113,2599.7097192,2704.24405,-0.476884613
11DEC2017,2659.98999,2652.3068493,26.66741113,2600.0396839,2704.5740147,7.6831407146
12DEC2017,2664.110107,2659.5072124,26.66741113,2607.240047,2711.7743778,4.602894585
13DEC2017,2662.850098,2664.1141377,26.66741113,2611.8469724,2716.3813031,-1.26403973
14DEC2017,2652.01001,2663.7813509,26.66741113,2611.5141855,2716.0485162,-11.77134087
15DEC2017,2675.810059,2654.6018579,26.66741113,2602.3346926,2706.8690233,21.208201055
16DEC2017,2675.810059,2673.1897536,26.66741113,2620.9225882,2725.456919,2.6203054159
17DEC2017,2675.810059,2676.1274221,26.66741113,2623.8602567,2728.3945875,-0.317363123
18DEC2017,2690.159912,2676.5916972,26.66741113,2624.3245318,2728.8588626,13.568214813
19DEC2017,2681.469971,2688.7470454,26.66741113,2636.4798801,2741.0142108,-7.277074428
20DEC2017,2679.25,2683.351536,26.66741113,2631.0843706,2735.6187014,-4.101536007
21DEC2017,2684.570068,2680.6296965,26.66741113,2628.3625311,2732.8968619,3.9403714933
22DEC2017,2683.340088,2684.6788052,26.66741113,2632.4116398,2736.9459706,-1.338717216
23DEC2017,2683.340088,2684.283143,26.66741113,2632.0159777,2736.5503084,-0.943055049
24DEC2017,2683.340088,2684.2206118,26.66741113,2631.9534464,2736.4877772,-0.880523802
25DEC2017,2683.340088,2684.2107292,26.66741113,2631.9435639,2736.4778946,-0.870641237
26DEC2017,2680.5,2684.2091674,26.66741113,2631.942002,2736.4763328,-3.709167377
27DEC2017,2682.620117,2681.8176858,26.66741113,2629.5505204,2734.0848512,0.8024312235
28DEC2017,2687.540039,2683.2247806,26.66741113,2630.9576153,2735.491946,4.3152583711
29DEC2017,2673.610107,2687.5895283,26.66741113,2635.322363,2739.8566937,-13.97942134
30DEC2017,2673.610107,2676.5509244,26.66741113,2624.2837591,2728.8180898,-2.940817439
31DEC2017,2673.610107,2674.8063612,26.66741113,2622.5391958,2727.0735266,-1.196254202
01JAN2018,2673.610107,2674.5306469,26.66741113,2622.2634815,2726.7978123,-0.920539907
02JAN2018,2695.810059,2674.4870725,26.66741113,2622.2199071,2726.7542378,21.322986537
03JAN2018,2713.060059,2693.1716127,26.66741113,2640.9044473,2745.438778,19.888446345
04JAN2018,2723.98999,2710.6483303,26.66741113,2658.3811649,2762.9154957,13.341659718
05JAN2018,2743.149902,2722.6129287,26.66741113,2670.3457633,2774.880094,20.536973348
06JAN2018,2743.149902,2740.6356788,26.66741113,2688.3685134,2792.9028441,2.5142232345
07JAN2018,2743.149902,2743.4840306,26.66741113,2691.2168652,2795.7511959,-0.334128565
08JAN2018,2747.709961,2743.9341898,26.66741113,2691.6670245,2796.2013552,3.7757711685
09JAN2018,2751.290039,2747.844712,26.66741113,2695.5775466,2800.1118774,3.4453270165
10JAN2018,2748.22998,2751.477014,26.66741113,2699.2098487,2803.7441794,-3.247034044
11JAN2018,2767.560059,2749.4746293,26.66741113,2697.2074639,2801.7417947,18.085429708
12JAN2018,2786.23999,2765.4332827,26.66741113,2713.1661173,2817.700448,20.80670733
13JAN2018,2786.23999,2783.6831375,26.66741113,2731.4159721,2835.9503028,2.5568525375
14JAN2018,2786.23999,2786.5673813,26.66741113,2734.300216,2838.8345467,-0.327391344
15JAN2018,2786.23999,2787.0232131,26.66741113,2734.7560477,2839.2903784,-0.783223067
16JAN2018,2776.419922,2787.0952536,26.66741113,2734.8280883,2839.362419,-10.67533163
17JAN2018,2802.560059,2778.8385544,26.66741113,2726.5713891,2831.1057198,23.721504566
18JAN2018,2798.030029,2799.542546,26.66741113,2747.2753806,2851.8097114,-1.512517025
19JAN2018,2810.300049,2799.0005517,26.66741113,2746.7333863,2851.2677171,11.299497278
20JAN2018,2810.300049,2809.2457351,26.66741113,2756.9785697,2861.5129005,1.0543138744
21JAN2018,2810.300049,2810.8649046,26.66741113,2758.5977392,2863.13207,-0.564855586
22JAN2018,2832.969971,2811.1208014,26.66741113,2758.853636,2863.3879668,21.849169604
23JAN2018,2839.129883,2830.2483656,26.66741113,2777.9812002,2882.515531,8.8815173791
24JAN2018,2837.540039,2838.4577115,26.66741113,2786.1905462,2890.7248769,-0.917672549
25JAN2018,2839.25,2838.4165513,26.66741113,2786.1493859,2890.6837167,0.8334486997
26JAN2018,2872.870117,2839.8497616,26.66741113,2787.5825962,2892.1169269,33.020355436
27JAN2018,2872.870117,2868.3829949,26.66741113,2816.1158295,2920.6501602,4.4871221323
28JAN2018,2872.870117,2872.8924446,26.66741113,2820.6252793,2925.15961,-0.022327642
29JAN2018,2853.530029,2873.6051272,26.66741113,2821.3379618,2925.8722926,-20.07509818
30JAN2018,2822.429932,2857.4342195,26.66741113,2805.1670541,2909.7013849,-35.00428751
31JAN2018,2823.810059,2828.6935617,26.66741113,2776.4263963,2880.9607271,-4.883502719
01FEB2018,2821.97998,2825.3133391,26.66741113,2773.0461737,2877.5805045,-3.333359104
02FEB2018,2762.129883,2823.2382723,26.66741113,2770.9711069,2875.5054377,-61.10838928
03FEB2018,2762.129883,2772.5190576,26.66741113,2720.2518923,2824.786223,-10.38917464
04FEB2018,2762.129883,2764.5032906,26.66741113,2712.2361252,2816.770456,-2.373407606
05FEB2018,2648.939941,2763.2364626,26.66741113,2710.9692972,2815.503628,-114.2965216
06FEB2018,2695.139893,2667.7350754,26.66741113,2615.46791,2720.0022408,27.404817586
07FEB2018,2681.659912,2691.5402618,26.66741113,2639.2730964,2743.8074272,-9.880349802
08FEB2018,2581,2683.9529039,26.66741113,2631.6857385,2736.2200693,-102.9529039
09FEB2018,2619.550049,2598.0023662,26.66741113,2545.7352008,2650.2695316,21.54768282
10FEB2018,2619.550049,2616.8760912,26.66741113,2564.6089258,2669.1432566,2.6739577993
11FEB2018,2619.550049,2619.8589328,26.66741113,2567.5917674,2672.1260982,-0.308883792
12FEB2018,2656,2620.3303471,26.66741113,2568.0631817,2672.5975125,35.669652903
13FEB2018,2662.939941,2651.0941775,26.66741113,2598.8270122,2703.3613429,11.845763451
14FEB2018,2698.629883,2661.7992941,26.66741113,2609.5321287,2714.0664595,36.830588883
15FEB2018,2731.199951,2693.5405839,26.66741113,2641.2734185,2745.8077493,37.659367116
16FEB2018,2732.219971,2725.9796701,26.66741113,2673.7125047,2778.2468355,6.2403009002
17FEB2018,2732.219971,2731.9652227,26.66741113,2679.6980574,2784.2323881,0.2547482689
18FEB2018,2732.219971,2732.9111915,26.66741113,2680.6440262,2785.1783569,-0.691220548
19FEB2018,2732.219971,2733.0606944,26.66741113,2680.793529,2785.3278597,-0.840723369
20FEB2018,2716.26001,2733.0843221,26.66741113,2680.8171567,2785.3514875,-16.8243121
21FEB2018,2701.330078,2719.6504397,26.66741113,2667.3832743,2771.9176051,-18.32036172
22FEB2018,2703.959961,2704.9569464,26.66741113,2652.689781,2757.2241118,-0.996985416
23FEB2018,2747.300049,2704.8490081,26.66741113,2652.5818427,2757.1161734,42.451040934
24FEB2018,2747.300049,2741.3224823,26.66741113,2689.0553169,2793.5896477,5.9775667004
25FEB2018,2747.300049,2747.0868238,26.66741113,2694.8196584,2799.3539891,0.2132252258
26FEB2018,2779.600098,2747.9978319,26.66741113,2695.7306666,2800.2649973,31.602266066
27FEB2018,2744.280029,2775.3370936,26.66741113,2723.0699282,2827.6042589,-31.05706457
28FEB2018,2713.830078,2749.9198316,26.66741113,2697.6526663,2802.186997,-36.08975364
01MAR2018,2677.669922,2720.265257,26.66741113,2667.9980916,2772.5324224,-42.59533498
02MAR2018,2691.25,2685.1332562,26.66741113,2632.8660908,2737.4004216,6.1167438203
03MAR2018,2691.25,2691.0147789,26.66741113,2638.7476136,2743.2819443,0.2352210587
04MAR2018,2691.25,2691.9443067,26.66741113,2639.6771413,2744.211472,-0.694306668
05MAR2018,2720.939941,2692.0912111,26.66741113,2639.8240457,2744.3583765,28.848729894
06MAR2018,2728.120117,2717.112111,26.66741113,2664.8449456,2769.3792764,11.008006013
07MAR2018,2726.800049,2727.111871,26.66741113,2674.8447056,2779.3790364,-0.311821993
08MAR2018,2738.969971,2727.5808115,26.66741113,2675.3136461,2779.8479768,11.389159544
09MAR2018,2786.570068,2737.9014867,26.66741113,2685.6343213,2790.1686521,48.66858128
10MAR2018,2786.570068,2779.6098687,26.66741113,2727.3427033,2831.8770341,6.9601993243
11MAR2018,2786.570068,2786.2015455,26.66741113,2733.9343802,2838.4687109,0.3685224687
12MAR2018,2783.02002,2787.2433074,26.66741113,2734.9761421,2839.5104728,-4.223287444
13MAR2018,2765.310059,2784.4189583,26.66741113,2732.151793,2836.6861237,-19.10889935
14MAR2018,2749.47998,2769.0615495,26.66741113,2716.7943841,2821.3287149,-19.5815695
15MAR2018,2747.330078,2753.3061722,26.66741113,2701.0390069,2805.5733376,-5.976094239
16MAR2018,2752.01001,2749.0060335,26.66741113,2696.7388681,2801.2731988,3.0039765273
17MAR2018,2752.01001,2752.266737,26.66741113,2699.9995716,2804.5339023,-0.256726966
18MAR2018,2752.01001,2752.7820651,26.66741113,2700.5148998,2805.0492305,-0.772055127
19MAR2018,2712.919922,2752.8635086,26.66741113,2700.5963433,2805.130674,-39.94358663
20MAR2018,2716.939941,2719.9641685,26.66741113,2667.6970031,2772.2313339,-3.024227519
21MAR2018,2711.929932,2718.1493775,26.66741113,2665.8822121,2770.4165429,-6.219445499
22MAR2018,2643.689941,2713.6443472,26.66741113,2661.3771818,2765.9115126,-69.9544062
23MAR2018,2588.26001,2655.477158,26.66741113,2603.2099926,2707.7443234,-67.21714801
24MAR2018,2588.26001,2599.6146252,26.66741113,2547.3474598,2651.8817906,-11.3546152
25MAR2018,2588.26001,2590.7859978,26.66741113,2538.5188324,2643.0531632,-2.52598778
26MAR2018,2658.550049,2589.3907037,26.66741113,2537.1235383,2641.6578691,69.159345315
27MAR2018,2612.620117,2648.351448,26.66741113,2596.0842826,2700.6186134,-35.73133098
28MAR2018,2605,2618.9986501,26.66741113,2566.7314848,2671.2658155,-13.99865014
29MAR2018,2640.870117,2607.9438564,26.66741113,2555.676691,2660.2110218,32.926260603
30MAR2018,2640.870117,2636.3978658,26.66741113,2584.1307004,2688.6650312,4.4722511951
31MAR2018,2640.870117,2640.8947949,26.66741113,2588.6276295,2693.1619603,-0.024677875
01APR2018,2640.870117,2641.6054986,26.66741113,2589.3383332,2693.872664,-0.73538162
02APR2018,2581.879883,2641.7178197,26.66741113,2589.4506543,2693.984985,-59.83793667
03APR2018,2614.449951,2592.0682727,26.66741113,2539.8011074,2644.3354381,22.381678251
04APR2018,2644.689941,2611.6441869,26.66741113,2559.3770215,2663.9113523,33.04575412
05APR2018,2662.840088,2640.1988048,26.66741113,2587.9316394,2692.4659702,22.641283192
06APR2018,2604.469971,2659.9932954,26.66741113,2607.72613,2712.2604608,-55.52332439
07APR2018,2604.469971,2613.9764707,26.66741113,2561.7093053,2666.2436361,-9.506499717
08APR2018,2604.469971,2606.7038789,26.66741113,2554.4367135,2658.9710443,-2.233907879
09APR2018,2613.159912,2605.5545038,26.66741113,2553.2873384,2657.8216692,7.6054082118
10APR2018,2656.870117,2612.6894194,26.66741113,2560.422254,2664.9565848,44.180697583
11APR2018,2642.189941,2650.6191919,26.66741113,2598.3520265,2702.8863572,-8.429250872
12APR2018,2663.98999,2644.2535983,26.66741113,2591.9864329,2696.5207637,19.736391702
13APR2018,2656.300049,2661.6022923,26.66741113,2609.3351269,2713.8694577,-5.302243304
14APR2018,2656.300049,2657.8695077,26.66741113,2605.6023423,2710.1366731,-1.569458711
15APR2018,2656.300049,2657.2795709,26.66741113,2605.0124055,2709.5467363,-0.979521901
16APR2018,2677.840088,2657.1863361,26.66741113,2604.9191707,2709.4535015,20.653751903
17APR2018,2706.389893,2675.3074088,26.66741113,2623.0402435,2727.5745742,31.082484153
18APR2018,2708.639893,2702.209036,26.66741113,2649.9418706,2754.4762013,6.430857044
19APR2018,2693.129883,2708.3550289,26.66741113,2656.0878635,2760.6221942,-15.22514585
20APR2018,2670.139893,2696.2675773,26.66741113,2644.0004119,2748.5347426,-26.12768426
21APR2018,2670.139893,2675.0006464,26.66741113,2622.7334811,2727.2678118,-4.860753427
22APR2018,2670.139893,2671.6395778,26.66741113,2619.3724124,2723.9067431,-1.49968476
23APR2018,2670.290039,2671.1083877,26.66741113,2618.8412223,2723.3755531,-0.818348685
24APR2018,2634.560059,2671.150854,26.66741113,2618.8836886,2723.4180193,-36.59079496
25APR2018,2639.399902,2641.0744236,26.66741113,2588.8072582,2693.3415889,-1.674521557
26APR2018,2666.939941,2640.3960282,26.66741113,2588.1288629,2692.6631936,26.543912755
27APR2018,2669.909912,2663.4763689,26.66741113,2611.2092036,2715.7435343,6.433543061
28APR2018,2669.909912,2669.6246233,26.66741113,2617.357458,2721.8917887,0.28528865
29APR2018,2669.909912,2670.5963059,26.66741113,2618.3291405,2722.8634713,-0.686393885
30APR2018,2648.050049,2670.7498726,26.66741113,2618.4827072,2723.0170379,-22.69982355
01MAY2018,2654.800049,2652.3690564,26.66741113,2600.101891,2704.6362218,2.4309925965
02MAY2018,2635.669922,2655.1473315,26.66741113,2602.8801661,2707.4144969,-19.4774095
03MAY2018,2629.72998,2639.4796526,26.66741113,2587.2124872,2691.746818,-9.749672584
04MAY2018,2663.419922,2632.0023194,26.66741113,2579.735154,2684.2694848,31.41760259
05MAY2018,2663.419922,2659.1861022,26.66741113,2606.9189368,2711.4532675,4.2338198381
06MAY2018,2663.419922,2663.482282,26.66741113,2611.2151167,2715.7494474,-0.062360047
07MAY2018,2672.629883,2664.161259,26.66741113,2611.8940936,2716.4284244,8.4686240135
08MAY2018,2671.919922,2672.022966,26.66741113,2619.7558007,2724.2901314,-0.103044049
09MAY2018,2697.790039,2672.6676888,26.66741113,2620.4005234,2724.9348541,25.122350232
10MAY2018,2723.070068,2694.5511335,26.66741113,2642.2839682,2746.8182989,28.518934451
11MAY2018,2727.719971,2719.2943595,26.66741113,2667.0271941,2771.5615249,8.4256114756
12MAY2018,2727.719971,2727.1198518,26.66741113,2674.8526865,2779.3870172,0.6001191624
13MAY2018,2727.719971,2728.3566084,26.66741113,2676.0894431,2780.6237738,-0.636637435
14MAY2018,2730.129883,2728.5520679,26.66741113,2676.2849026,2780.8192333,1.5778150561
15MAY2018,2711.449951,2730.6120034,26.66741113,2678.344838,2782.8791688,-19.1620524
16MAY2018,2722.459961,2715.2098419,26.66741113,2662.9426765,2767.4770073,7.2501190886
17MAY2018,2720.129883,2722.045619,26.66741113,2669.7784537,2774.3127844,-1.915736027
18MAY2018,2712.969971,2721.1641313,26.66741113,2668.8969659,2773.4312966,-8.194160267
19MAY2018,2712.969971,2714.9964741,26.66741113,2662.7293087,2767.2636395,-2.026503104
20MAY2018,2712.969971,2714.0217251,26.66741113,2661.7545597,2766.2888905,-1.051754119
21MAY2018,2733.01001,2713.8676738,26.66741113,2661.6005084,2766.1348392,19.142336178
22MAY2018,2724.439941,2730.716198,26.66741113,2678.4490327,2782.9833634,-6.276257038
23MAY2018,2733.290039,2726.1633348,26.66741113,2673.8961694,2778.4305002,7.1267041928
24MAY2018,2727.76001,2732.8952018,26.66741113,2680.6280364,2785.1623671,-5.135191766
25MAY2018,2721.330078,2729.3030675,26.66741113,2677.0359022,2781.5702329,-7.972989549
26MAY2018,2721.330078,2723.3216268,26.66741113,2671.0544615,2775.5887922,-1.991548837
27MAY2018,2721.330078,2722.3763079,26.66741113,2670.1091425,2774.6434733,-1.046229876
28MAY2018,2721.330078,2722.2269078,26.66741113,2669.9597424,2774.4940731,-0.89682976
29MAY2018,2689.860107,2722.2032963,26.66741113,2669.9361309,2774.4704616,-32.34318926
30MAY2018,2724.01001,2695.7031714,26.66741113,2643.436006,2747.9703368,28.306838618
31MAY2018,2705.27002,2720.2678216,26.66741113,2668.0006562,2772.534987,-14.99780158
01JUN2018,2734.620117,2708.3717843,26.66741113,2656.1046189,2760.6389497,26.248332693
02JUN2018,2734.620117,2731.203259,26.66741113,2678.9360936,2783.4704244,3.4168579915
03JUN2018,2734.620117,2734.8115913,26.66741113,2682.544426,2787.0787567,-0.191474346
04JUN2018,2746.870117,2735.3818595,26.66741113,2683.1146941,2787.6490248,11.488257529
05JUN2018,2748.800049,2745.7859711,26.66741113,2693.5188057,2798.0531365,3.0140779254
06JUN2018,2772.350098,2749.0551795,26.66741113,2696.7880141,2801.3223449,23.294918479
07JUN2018,2770.370117,2769.4000036,26.66741113,2717.1328382,2821.6671689,0.9701134489
08JUN2018,2779.030029,2770.9482798,26.66741113,2718.6811144,2823.2154452,8.0817492084
09JUN2018,2779.030029,2778.4842545,26.66741113,2726.2170891,2830.7514199,0.5457744758
10JUN2018,2779.030029,2779.6752552,26.66741113,2727.4080898,2831.9424206,-0.645226179
11JUN2018,2782,2779.8634833,26.66741113,2727.596318,2832.1306487,2.1365166737
12JUN2018,2786.850098,2782.3938221,26.66741113,2730.1266567,2834.6609874,4.456275928
13JUN2018,2775.629883,2786.8773006,26.66741113,2734.6101353,2839.144466,-11.24741764
14JUN2018,2782.48999,2778.1389291,26.66741113,2725.8717637,2830.4060944,4.3510609394
15JUN2018,2779.659912,2782.533821,26.66741113,2730.2666557,2834.8009864,-2.873909027
16JUN2018,2779.659912,2780.8455919,26.66741113,2728.5784265,2833.1127572,-1.185679861
17JUN2018,2779.659912,2780.5787807,26.66741113,2728.3116153,2832.8459461,-0.918868717
18JUN2018,2773.75,2780.5366133,26.66741113,2728.269448,2832.8037787,-6.786613345
19JUN2018,2762.590088,2775.5540515,26.66741113,2723.2868862,2827.8212169,-12.96396355
20JUN2018,2767.320068,2765.3704204,26.66741113,2713.1032551,2817.6375858,1.9496475596
