Date,High,Low,Open,Close,Volume,Adj Close,,,,,,,,,,,,,,,,
29-Apr-17,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951,,,,,,,,,,,,,,,,
30-Apr-17,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951,,,,,,,,,,,,,,,,
01-May-17,2394.48999,2384.830078,2388.5,2388.330078,3199240000,2388.330078,,,,,,,,,,,,,,,,
02-May-17,2392.929932,2385.820068,2391.050049,2391.169922,3813680000,2391.169922,,,,,,,,,,,,,,,,
03-May-17,2389.820068,2379.75,2386.5,2388.129883,3893990000,2388.129883,,,,,,,,,,,,,,,,
04-May-17,2391.429932,2380.350098,2389.790039,2389.52002,4362540000,2389.52002,,,,,,,,,,,,,,,,
05-May-17,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039,,,,,,,,,,,,,,,,
06-May-17,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039,,,,,,,,,,,,,,,,
07-May-17,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039,,,,,,,,,,,,,,,,
08-May-17,2401.360107,2393.919922,2399.939941,2399.379883,3429440000,2399.379883,,,,,,,,,,,,,,,,
09-May-17,2403.870117,2392.439941,2401.580078,2396.919922,3653590000,2396.919922,,,,,,,,,,,,,,,,
10-May-17,2399.73999,2392.790039,2396.790039,2399.629883,3643530000,2399.629883,,,,,,,,,,,,,,,,
11-May-17,2395.719971,2381.73999,2394.840088,2394.439941,3727420000,2394.439941,,,,,,,,,,,,,,,,
12-May-17,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902,,,,,,,,,,,,,,,,
13-May-17,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902,,,,,,,,,,,,,,,,
14-May-17,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902,,,,,,,,,,,,,,,,
15-May-17,2404.050049,2393.939941,2393.97998,2402.320068,3473600000,2402.320068,,,,,,,,,,,,,,,,
16-May-17,2405.77002,2396.050049,2404.550049,2400.669922,3420790000,2400.669922,,,,,,,,,,,,,,,,
17-May-17,2384.870117,2356.209961,2382.949951,2357.030029,4163000000,2357.030029,,,,,,,,,,,,,,,,
18-May-17,2375.73999,2352.719971,2354.689941,2365.719971,4319420000,2365.719971,,,,,,,,,,,,,,,,
19-May-17,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998,,,,,,,,,,,,,,,,
20-May-17,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998,,,,,,,,,,,,,,,,
21-May-17,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998,,,,,,,,,,,,,,,,
22-May-17,2395.459961,2386.919922,2387.209961,2394.02002,3172830000,2394.02002,,,,,,,,,,,,,,,,
23-May-17,2400.850098,2393.879883,2397.040039,2398.419922,3213570000,2398.419922,,,,,,,,,,,,,,,,
24-May-17,2405.580078,2397.98999,2401.409912,2404.389893,3389900000,2404.389893,,,,,,,,,,,,,,,,
25-May-17,2418.709961,2408.01001,2409.540039,2415.070068,3535390000,2415.070068,,,,,,,,,,,,,,,,
26-May-17,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,,,,,,,,,,,,,,,,
27-May-17,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,,,,,,,,,,,,,,,,
28-May-17,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,,,,,,,,,,,,,,,,
29-May-17,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,,,,,,,,,,,,,,,,
30-May-17,2415.26001,2409.429932,2411.669922,2412.909912,3203160000,2412.909912,,,,,,,,,,,,,,,,
31-May-17,2415.98999,2403.590088,2415.629883,2411.800049,4516110000,2411.800049,,,,,,,,,,,,,,,,
01-Jun-17,2430.060059,2413.540039,2415.649902,2430.060059,3857140000,2430.060059,,,,,,,,,,,,,,,,
02-Jun-17,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068,,,,,,,,,,,,,,,,
03-Jun-17,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068,,,,,,,,,,,,,,,,
04-Jun-17,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068,,,,,,,,,,,,,,,,
05-Jun-17,2439.550049,2434.320068,2437.830078,2436.100098,2912600000,2436.100098,,,,,,,,,,,,,,,,
06-Jun-17,2436.209961,2428.120117,2431.919922,2429.330078,3357840000,2429.330078,,,,,,,,,,,,,,,,
07-Jun-17,2435.280029,2424.75,2432.030029,2433.139893,3572300000,2433.139893,,,,,,,,,,,,,,,,
08-Jun-17,2439.27002,2427.939941,2434.27002,2433.790039,3728860000,2433.790039,,,,,,,,,,,,,,,,
09-Jun-17,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002,,,,,,,,,,,,,,,,
10-Jun-17,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002,,,,,,,,,,,,,,,,
11-Jun-17,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002,,,,,,,,,,,,,,,,
12-Jun-17,2430.379883,2419.969971,2425.879883,2429.389893,4027750000,2429.389893,,,,,,,,,,,,,,,,
13-Jun-17,2441.48999,2431.280029,2434.149902,2440.350098,3275500000,2440.350098,,,,,,,,,,,,,,,,
14-Jun-17,2443.75,2428.340088,2443.75,2437.919922,3555590000,2437.919922,,,,,,,,,,,,,,,,
15-Jun-17,2433.949951,2418.530029,2424.139893,2432.459961,3353050000,2432.459961,,,,,,,,,,,,,,,,
16-Jun-17,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902,,,,,,,,,,,,,,,,
17-Jun-17,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902,,,,,,,,,,,,,,,,
18-Jun-17,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902,,,,,,,,,,,,,,,,
19-Jun-17,2453.820068,2441.790039,2442.550049,2453.459961,3264700000,2453.459961,,,,,,,,,,,,,,,,
20-Jun-17,2450.659912,2436.600098,2450.659912,2437.030029,3416510000,2437.030029,,,,,,,,,,,,,,,,
21-Jun-17,2442.22998,2430.73999,2439.310059,2435.610107,3594820000,2435.610107,,,,,,,,,,,,,,,,
22-Jun-17,2441.620117,2433.27002,2437.399902,2434.5,3468210000,2434.5,,,,,,,,,,,,,,,,
23-Jun-17,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049,,,,,,,,,,,,,,,,
24-Jun-17,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049,,,,,,,,,,,,,,,,
25-Jun-17,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049,,,,,,,,,,,,,,,,
26-Jun-17,2450.419922,2437.030029,2443.320068,2439.070068,3238970000,2439.070068,,,,,,,,,,,,,,,,
27-Jun-17,2440.149902,2419.379883,2436.340088,2419.379883,3563910000,2419.379883,,,,,,,,,,,,,,,,
28-Jun-17,2442.969971,2428.02002,2428.699951,2440.689941,3500800000,2440.689941,,,,,,,,,,,,,,,,
29-Jun-17,2442.72998,2405.699951,2442.379883,2419.699951,3900280000,2419.699951,,,,,,,,,,,,,,,,
30-Jun-17,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912,,,,,,,,,,,,,,,,
01-Jul-17,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912,,,,,,,,,,,,,,,,
02-Jul-17,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912,,,,,,,,,,,,,,,,
03-Jul-17,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001,,,,,,,,,,,,,,,,
04-Jul-17,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001,,,,,,,,,,,,,,,,
05-Jul-17,2434.899902,2422.050049,2430.780029,2432.540039,3367220000,2432.540039,,,,,,,,,,,,,,,,
06-Jul-17,2424.280029,2407.699951,2423.439941,2409.75,3364520000,2409.75,,,,,,,,,,,,,,,,
07-Jul-17,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932,,,,,,,,,,,,,,,,
08-Jul-17,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932,,,,,,,,,,,,,,,,
09-Jul-17,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932,,,,,,,,,,,,,,,,
10-Jul-17,2432,2422.27002,2424.51001,2427.429932,2999130000,2427.429932,,,,,,,,,,,,,,,,
11-Jul-17,2429.300049,2412.790039,2427.350098,2425.530029,3106750000,2425.530029,,,,,,,,,,,,,,,,
12-Jul-17,2445.76001,2435.75,2435.75,2443.25,3171620000,2443.25,,,,,,,,,,,,,,,,
13-Jul-17,2449.320068,2441.689941,2444.98999,2447.830078,3067670000,2447.830078,,,,,,,,,,,,,,,,
14-Jul-17,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002,,,,,,,,,,,,,,,,
15-Jul-17,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002,,,,,,,,,,,,,,,,
16-Jul-17,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002,,,,,,,,,,,,,,,,
17-Jul-17,2462.820068,2457.159912,2459.5,2459.139893,2793170000,2459.139893,,,,,,,,,,,,,,,,
18-Jul-17,2460.919922,2450.340088,2455.879883,2460.610107,2962130000,2460.610107,,,,,,,,,,,,,,,,
19-Jul-17,2473.830078,2463.850098,2463.850098,2473.830078,3059760000,2473.830078,,,,,,,,,,,,,,,,
20-Jul-17,2477.620117,2468.429932,2475.560059,2473.449951,3182780000,2473.449951,,,,,,,,,,,,,,,,
21-Jul-17,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039,,,,,,,,,,,,,,,,
22-Jul-17,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039,,,,,,,,,,,,,,,,
23-Jul-17,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039,,,,,,,,,,,,,,,,
24-Jul-17,2473.100098,2466.320068,2472.040039,2469.909912,3010240000,2469.909912,,,,,,,,,,,,,,,,
25-Jul-17,2481.23999,2474.909912,2477.879883,2477.129883,4108060000,2477.129883,,,,,,,,,,,,,,,,
26-Jul-17,2481.689941,2474.939941,2479.969971,2477.830078,3557020000,2477.830078,,,,,,,,,,,,,,,,
27-Jul-17,2484.040039,2459.929932,2482.76001,2475.419922,3995520000,2475.419922,,,,,,,,,,,,,,,,
28-Jul-17,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098,,,,,,,,,,,,,,,,
29-Jul-17,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098,,,,,,,,,,,,,,,,
30-Jul-17,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098,,,,,,,,,,,,,,,,
31-Jul-17,2477.959961,2468.530029,2475.939941,2470.300049,3469210000,2470.300049,,,,,,,,,,,,,,,,
01-Aug-17,2478.51001,2471.139893,2477.100098,2476.350098,3460860000,2476.350098,,,,,,,,,,,,,,,,
02-Aug-17,2480.379883,2466.47998,2480.379883,2477.570068,3478580000,2477.570068,,,,,,,,,,,,,,,,
03-Aug-17,2476.030029,2468.850098,2476.030029,2472.159912,3645020000,2472.159912,,,,,,,,,,,,,,,,
04-Aug-17,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078,,,,,,,,,,,,,,,,
05-Aug-17,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078,,,,,,,,,,,,,,,,
06-Aug-17,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078,,,,,,,,,,,,,,,,
07-Aug-17,2480.949951,2475.879883,2477.139893,2480.909912,2931780000,2480.909912,,,,,,,,,,,,,,,,
08-Aug-17,2490.870117,2470.320068,2478.350098,2474.919922,3344640000,2474.919922,,,,,,,,,,,,,,,,
09-Aug-17,2474.409912,2462.080078,2465.350098,2474.02002,3308060000,2474.02002,,,,,,,,,,,,,,,,
10-Aug-17,2465.379883,2437.75,2465.379883,2438.209961,3621070000,2438.209961,,,,,,,,,,,,,,,,
11-Aug-17,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068,,,,,,,,,,,,,,,,
12-Aug-17,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068,,,,,,,,,,,,,,,,
13-Aug-17,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068,,,,,,,,,,,,,,,,
14-Aug-17,2468.219971,2454.959961,2454.959961,2465.840088,2822550000,2465.840088,,,,,,,,,,,,,,,,
15-Aug-17,2468.899902,2461.610107,2468.659912,2464.610107,2913100000,2464.610107,,,,,,,,,,,,,,,,
16-Aug-17,2474.929932,2463.860107,2468.629883,2468.110107,2953650000,2468.110107,,,,,,,,,,,,,,,,
17-Aug-17,2465.02002,2430.01001,2462.949951,2430.01001,3142620000,2430.01001,,,,,,,,,,,,,,,,
18-Aug-17,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049,,,,,,,,,,,,,,,,
19-Aug-17,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049,,,,,,,,,,,,,,,,
20-Aug-17,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049,,,,,,,,,,,,,,,,
21-Aug-17,2430.580078,2417.350098,2425.5,2428.370117,2788150000,2428.370117,,,,,,,,,,,,,,,,
22-Aug-17,2454.77002,2433.669922,2433.75,2452.51001,2777490000,2452.51001,,,,,,,,,,,,,,,,
23-Aug-17,2448.909912,2441.419922,2444.879883,2444.040039,2785290000,2444.040039,,,,,,,,,,,,,,,,
24-Aug-17,2450.389893,2436.189941,2447.909912,2438.969971,2846590000,2438.969971,,,,,,,,,,,,,,,,
25-Aug-17,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049,,,,,,,,,,,,,,,,
26-Aug-17,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049,,,,,,,,,,,,,,,,
27-Aug-17,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049,,,,,,,,,,,,,,,,
28-Aug-17,2449.120117,2439.030029,2447.350098,2444.23999,2677700000,2444.23999,,,,,,,,,,,,,,,,
29-Aug-17,2449.189941,2428.199951,2431.939941,2446.300049,2737580000,2446.300049,,,,,,,,,,,,,,,,
30-Aug-17,2460.310059,2443.77002,2446.060059,2457.590088,2633660000,2457.590088,,,,,,,,,,,,,,,,
31-Aug-17,2475.01001,2462.649902,2462.649902,2471.649902,3348110000,2471.649902,,,,,,,,,,,,,,,,
01-Sep-17,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,,,,,,,,,,,,,,,,
02-Sep-17,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,,,,,,,,,,,,,,,,
03-Sep-17,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,,,,,,,,,,,,,,,,
04-Sep-17,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,,,,,,,,,,,,,,,,
05-Sep-17,2471.969971,2446.550049,2470.350098,2457.850098,3490260000,2457.850098,,,,,,,,,,,,,,,,
06-Sep-17,2469.639893,2459.199951,2463.830078,2465.540039,3374410000,2465.540039,,,,,,,,,,,,,,,,
07-Sep-17,2468.620117,2460.290039,2468.060059,2465.100098,3353930000,2465.100098,,,,,,,,,,,,,,,,
08-Sep-17,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932,,,,,,,,,,,,,,,,
09-Sep-17,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932,,,,,,,,,,,,,,,,
10-Sep-17,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932,,,,,,,,,,,,,,,,
11-Sep-17,2488.949951,2474.52002,2474.52002,2488.110107,3291760000,2488.110107,,,,,,,,,,,,,,,,
12-Sep-17,2496.77002,2490.370117,2491.939941,2496.47998,3230920000,2496.47998,,,,,,,,,,,,,,,,
13-Sep-17,2498.370117,2492.139893,2493.889893,2498.370117,3368050000,2498.370117,,,,,,,,,,,,,,,,
14-Sep-17,2498.429932,2491.350098,2494.560059,2495.620117,3414460000,2495.620117,,,,,,,,,,,,,,,,
15-Sep-17,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998,,,,,,,,,,,,,,,,
16-Sep-17,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998,,,,,,,,,,,,,,,,
17-Sep-17,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998,,,,,,,,,,,,,,,,
18-Sep-17,2508.320068,2499.919922,2502.51001,2503.870117,3194300000,2503.870117,,,,,,,,,,,,,,,,
19-Sep-17,2507.840088,2503.189941,2506.290039,2506.649902,3249100000,2506.649902,,,,,,,,,,,,,,,,
20-Sep-17,2508.850098,2496.669922,2506.840088,2508.23999,3530010000,2508.23999,,,,,,,,,,,,,,,,
21-Sep-17,2507.159912,2499,2507.159912,2500.600098,2930860000,2500.600098,,,,,,,,,,,,,,,,
22-Sep-17,2503.469971,2496.540039,2497.26001,2502.219971,2865960000,2502.219971,,,,,,,,,,,,,,,,
23-Sep-17,2503.469971,2496.540039,2497.26001,2502.219971,2865960000,2502.219971,,,,,,,,,,,,,,,,
24-Sep-17,2503.469971,2496.540039,2497.26001,2502.219971,2865960000,2502.219971,,,,,,,,,,,,,,,,
25-Sep-17,2502.540039,2488.030029,2499.389893,2496.659912,3297890000,2496.659912,,,,,,,,,,,,,,,,
26-Sep-17,2503.51001,2495.120117,2501.040039,2496.840088,3043110000,2496.840088,,,,,,,,,,,,,,,,
27-Sep-17,2511.75,2495.909912,2503.300049,2507.040039,3456030000,2507.040039,,,,,,,,,,,,,,,,
28-Sep-17,2510.810059,2502.929932,2503.409912,2510.060059,3168620000,2510.060059,,,,,,,,,,,,,,,,
29-Sep-17,2519.439941,2507.98999,2509.959961,2519.360107,3211920000,2519.360107,,,,,,,,,,,,,,,,
30-Sep-17,2519.439941,2507.98999,2509.959961,2519.360107,3211920000,2519.360107,,,,,,,,,,,,,,,,
01-Oct-17,2519.439941,2507.98999,2509.959961,2519.360107,3211920000,2519.360107,,,,,,,,,,,,,,,,
02-Oct-17,2529.22998,2520.399902,2521.199951,2529.120117,3199730000,2529.120117,,,,,,,,,,,,,,,,
03-Oct-17,2535.129883,2528.850098,2530.340088,2534.580078,3068850000,2534.580078,,,,,,,,,,,,,,,,
04-Oct-17,2540.530029,2531.800049,2533.47998,2537.73999,3017120000,2537.73999,,,,,,,,,,,,,,,,
05-Oct-17,2552.51001,2540.02002,2540.860107,2552.070068,3045120000,2552.070068,,,,,,,,,,,,,,,,
06-Oct-17,2549.409912,2543.790039,2547.439941,2549.330078,2884570000,2549.330078,,,,,,,,,,,,,,,,
07-Oct-17,2549.409912,2543.790039,2547.439941,2549.330078,2884570000,2549.330078,,,,,,,,,,,,,,,,
08-Oct-17,2549.409912,2543.790039,2547.439941,2549.330078,2884570000,2549.330078,,,,,,,,,,,,,,,,
09-Oct-17,2551.820068,2541.600098,2551.389893,2544.72998,2483970000,2544.72998,,,,,,,,,,,,,,,,
10-Oct-17,2555.22998,2544.860107,2549.98999,2550.639893,2960500000,2550.639893,,,,,,,,,,,,,,,,
11-Oct-17,2555.23999,2547.949951,2550.620117,2555.23999,2976090000,2555.23999,,,,,,,,,,,,,,,,
12-Oct-17,2555.330078,2548.310059,2552.879883,2550.929932,3151510000,2550.929932,,,,,,,,,,,,,,,,
13-Oct-17,2557.649902,2552.090088,2555.659912,2553.169922,3149440000,2553.169922,,,,,,,,,,,,,,,,
14-Oct-17,2557.649902,2552.090088,2555.659912,2553.169922,3149440000,2553.169922,,,,,,,,,,,,,,,,
15-Oct-17,2557.649902,2552.090088,2555.659912,2553.169922,3149440000,2553.169922,,,,,,,,,,,,,,,,
16-Oct-17,2559.469971,2552.639893,2555.570068,2557.639893,2916020000,2557.639893,,,,,,,,,,,,,,,,
17-Oct-17,2559.709961,2554.689941,2557.169922,2559.360107,2889390000,2559.360107,,,,,,,,,,,,,,,,
18-Oct-17,2564.110107,2559.669922,2562.870117,2561.26001,2998090000,2561.26001,,,,,,,,,,,,,,,,
19-Oct-17,2562.360107,2547.919922,2553.389893,2562.100098,2990710000,2562.100098,,,,,,,,,,,,,,,,
20-Oct-17,2575.439941,2567.560059,2567.560059,2575.209961,3384650000,2575.209961,,,,,,,,,,,,,,,,
21-Oct-17,2575.439941,2567.560059,2567.560059,2575.209961,3384650000,2575.209961,,,,,,,,,,,,,,,,
22-Oct-17,2575.439941,2567.560059,2567.560059,2575.209961,3384650000,2575.209961,,,,,,,,,,,,,,,,
23-Oct-17,2578.290039,2564.330078,2578.080078,2564.97998,3211710000,2564.97998,,,,,,,,,,,,,,,,
24-Oct-17,2572.179932,2565.580078,2568.659912,2569.129883,3427330000,2569.129883,,,,,,,,,,,,,,,,
25-Oct-17,2567.399902,2544,2566.52002,2557.149902,3874510000,2557.149902,,,,,,,,,,,,,,,,
26-Oct-17,2567.070068,2559.800049,2560.080078,2560.399902,3869050000,2560.399902,,,,,,,,,,,,,,,,
27-Oct-17,2582.97998,2565.939941,2570.26001,2581.070068,3887110000,2581.070068,,,,,,,,,,,,,,,,
28-Oct-17,2582.97998,2565.939941,2570.26001,2581.070068,3887110000,2581.070068,,,,,,,,,,,,,,,,
29-Oct-17,2582.97998,2565.939941,2570.26001,2581.070068,3887110000,2581.070068,,,,,,,,,,,,,,,,
30-Oct-17,2580.030029,2568.25,2577.75,2572.830078,3658870000,2572.830078,,,,,,,,,,,,,,,,
31-Oct-17,2578.290039,2572.149902,2575.98999,2575.26001,3827230000,2575.26001,,,,,,,,,,,,,,,,
01-Nov-17,2588.399902,2574.919922,2583.209961,2579.360107,3813180000,2579.360107,,,,,,,,,,,,,,,,
02-Nov-17,2581.110107,2566.169922,2579.459961,2579.850098,4048270000,2579.850098,,,,,,,,,,,,,,,,
03-Nov-17,2588.419922,2576.77002,2581.929932,2587.840088,3567710000,2587.840088,,,,,,,,,,,,,,,,
04-Nov-17,2588.419922,2576.77002,2581.929932,2587.840088,3567710000,2587.840088,,,,,,,,,,,,,,,,
05-Nov-17,2588.419922,2576.77002,2581.929932,2587.840088,3567710000,2587.840088,,,,,,,,,,,,,,,,
06-Nov-17,2593.379883,2585.659912,2587.469971,2591.129883,3539080000,2591.129883,,,,,,,,,,,,,,,,
07-Nov-17,2597.02002,2584.350098,2592.110107,2590.639893,3809650000,2590.639893,,,,,,,,,,,,,,,,
08-Nov-17,2595.469971,2585.02002,2588.709961,2594.379883,3899360000,2594.379883,,,,,,,,,,,,,,,,
09-Nov-17,2586.5,2566.330078,2584,2584.620117,3831610000,2584.620117,,,,,,,,,,,,,,,,
10-Nov-17,2583.810059,2575.570068,2580.179932,2582.300049,3486910000,2582.300049,,,,,,,,,,,,,,,,
11-Nov-17,2583.810059,2575.570068,2580.179932,2582.300049,3486910000,2582.300049,,,,,,,,,,,,,,,,
12-Nov-17,2583.810059,2575.570068,2580.179932,2582.300049,3486910000,2582.300049,,,,,,,,,,,,,,,,
13-Nov-17,2587.659912,2574.47998,2576.530029,2584.840088,3402930000,2584.840088,,,,,,,,,,,,,,,,
14-Nov-17,2579.659912,2566.560059,2577.75,2578.870117,3641760000,2578.870117,,,,,,,,,,,,,,,,
15-Nov-17,2572.840088,2557.449951,2569.449951,2564.620117,3558890000,2564.620117,,,,,,,,,,,,,,,,
16-Nov-17,2590.090088,2572.949951,2572.949951,2585.639893,3312710000,2585.639893,,,,,,,,,,,,,,,,
17-Nov-17,2583.959961,2577.620117,2582.939941,2578.850098,3300160000,2578.850098,,,,,,,,,,,,,,,,
18-Nov-17,2583.959961,2577.620117,2582.939941,2578.850098,3300160000,2578.850098,,,,,,,,,,,,,,,,
19-Nov-17,2583.959961,2577.620117,2582.939941,2578.850098,3300160000,2578.850098,,,,,,,,,,,,,,,,
20-Nov-17,2584.639893,2578.23999,2579.48999,2582.139893,3003540000,2582.139893,,,,,,,,,,,,,,,,
21-Nov-17,2601.189941,2589.169922,2589.169922,2599.030029,3332720000,2599.030029,,,,,,,,,,,,,,,,
22-Nov-17,2600.939941,2595.22998,2600.310059,2597.080078,2762950000,2597.080078,,,,,,,,,,,,,,,,
23-Nov-17,2600.939941,2595.22998,2600.310059,2597.080078,2762950000,2597.080078,,,,,,,,,,,,,,,,
24-Nov-17,2604.209961,2600.419922,2600.419922,2602.419922,1349780000,2602.419922,,,,,,,,,,,,,,,,
25-Nov-17,2604.209961,2600.419922,2600.419922,2602.419922,1349780000,2602.419922,,,,,,,,,,,,,,,,
26-Nov-17,2604.209961,2600.419922,2600.419922,2602.419922,1349780000,2602.419922,,,,,,,,,,,,,,,,
27-Nov-17,2606.409912,2598.870117,2602.659912,2601.419922,3006860000,2601.419922,,,,,,,,,,,,,,,,
28-Nov-17,2627.689941,2605.439941,2605.939941,2627.040039,3488420000,2627.040039,,,,,,,,,,,,,,,,
29-Nov-17,2634.889893,2620.320068,2627.820068,2626.070068,4078280000,2626.070068,,,,,,,,,,,,,,,,
30-Nov-17,2657.73999,2633.929932,2633.929932,2647.580078,4938490000,2647.580078,,,,,,,,,,,,,,,,
01-Dec-17,2650.620117,2605.52002,2645.100098,2642.219971,3942320000,2642.219971,,,,,,,,,,,,,,,,
02-Dec-17,2650.620117,2605.52002,2645.100098,2642.219971,3942320000,2642.219971,,,,,,,,,,,,,,,,
03-Dec-17,2650.620117,2605.52002,2645.100098,2642.219971,3942320000,2642.219971,,,,,,,,,,,,,,,,
04-Dec-17,2665.189941,2639.030029,2657.189941,2639.439941,4023150000,2639.439941,,,,,,,,,,,,,,,,
05-Dec-17,2648.719971,2627.72998,2639.780029,2629.570068,3539040000,2629.570068,,,,,,,,,,,,,,,,
06-Dec-17,2634.409912,2624.75,2626.23999,2629.27002,3229000000,2629.27002,,,,,,,,,,,,,,,,
07-Dec-17,2640.98999,2626.530029,2628.379883,2636.97998,3292400000,2636.97998,,,,,,,,,,,,,,,,
08-Dec-17,2651.649902,2644.100098,2646.209961,2651.5,3106150000,2651.5,,,,,,,,,,,,,,,,
09-Dec-17,2651.649902,2644.100098,2646.209961,2651.5,3106150000,2651.5,,,,,,,,,,,,,,,,
10-Dec-17,2651.649902,2644.100098,2646.209961,2651.5,3106150000,2651.5,,,,,,,,,,,,,,,,
11-Dec-17,2660.330078,2651.469971,2652.189941,2659.98999,3091950000,2659.98999,,,,,,,,,,,,,,,,
12-Dec-17,2669.719971,2659.780029,2661.72998,2664.110107,3555680000,2664.110107,,,,,,,,,,,,,,,,
13-Dec-17,2671.879883,2662.850098,2667.590088,2662.850098,3542370000,2662.850098,,,,,,,,,,,,,,,,
14-Dec-17,2668.090088,2652.01001,2665.870117,2652.01001,3430030000,2652.01001,,,,,,,,,,,,,,,,
15-Dec-17,2679.629883,2659.139893,2660.629883,2675.810059,5723920000,2675.810059,,,,,,,,,,,,,,,,
16-Dec-17,2679.629883,2659.139893,2660.629883,2675.810059,5723920000,2675.810059,,,,,,,,,,,,,,,,
17-Dec-17,2679.629883,2659.139893,2660.629883,2675.810059,5723920000,2675.810059,,,,,,,,,,,,,,,,
18-Dec-17,2694.969971,2685.919922,2685.919922,2690.159912,3724660000,2690.159912,,,,,,,,,,,,,,,,
19-Dec-17,2694.439941,2680.73999,2692.709961,2681.469971,3368590000,2681.469971,,,,,,,,,,,,,,,,
20-Dec-17,2691.01001,2676.110107,2688.179932,2679.25,3241030000,2679.25,,,,,,,,,,,,,,,,
21-Dec-17,2692.639893,2682.399902,2683.02002,2684.570068,3273390000,2684.570068,,,,,,,,,,,,,,,,
22-Dec-17,2685.350098,2678.129883,2684.219971,2683.340088,2399830000,2683.340088,,,,,,,,,,,,,,,,
