DATE_WEEK_START,VOLUME,FORECAST,STD,L95,U95,RESIDUAL
2021-02-21,,0,2761.9204571,-5413.264624,5413.2646241,
2021-02-28,,0,2761.9204571,-5413.264624,5413.2646241,
2021-03-07,,0,2761.9204571,-5413.264624,5413.2646241,
2021-03-14,,0,2761.9204571,-5413.264624,5413.2646241,
2021-03-21,,0,2761.9204571,-5413.264624,5413.2646241,
2021-03-28,,0,2761.9204571,-5413.264624,5413.2646241,
2021-04-04,,0,2761.9204571,-5413.264624,5413.2646241,
2021-04-11,,0,2761.9204571,-5413.264624,5413.2646241,
2021-04-18,,0,2761.9204571,-5413.264624,5413.2646241,
2021-04-25,,0,2761.9204571,-5413.264624,5413.2646241,
2021-05-02,,0,2761.9204571,-5413.264624,5413.2646241,
2021-05-09,,0,2761.9204571,-5413.264624,5413.2646241,
2021-05-16,,0,2761.9204571,-5413.264624,5413.2646241,
2021-05-23,,0,2761.9204571,-5413.264624,5413.2646241,
2021-05-30,,0,2761.9204571,-5413.264624,5413.2646241,
2021-06-06,,0,2761.9204571,-5413.264624,5413.2646241,
2021-06-13,,0,2761.9204571,-5413.264624,5413.2646241,
2021-06-20,,0,2761.9204571,-5413.264624,5413.2646241,
2021-06-27,,0,2761.9204571,-5413.264624,5413.2646241,
2021-07-04,,0,2761.9204571,-5413.264624,5413.2646241,
2021-07-11,,0,2761.9204571,-5413.264624,5413.2646241,
2021-07-18,,0,2761.9204571,-5413.264624,5413.2646241,
2021-07-25,,0,2761.9204571,-5413.264624,5413.2646241,
2021-08-01,,0,2761.9204571,-5413.264624,5413.2646241,
2021-08-08,,0,2761.9204571,-5413.264624,5413.2646241,
2021-08-15,,0,2761.9204571,-5413.264624,5413.2646241,
2021-08-22,,0,2761.9204571,-5413.264624,5413.2646241,
2021-08-29,,0,2761.9204571,-5413.264624,5413.2646241,
2021-09-05,,0,2761.9204571,-5413.264624,5413.2646241,
2021-09-12,,0,2761.9204571,-5413.264624,5413.2646241,
2021-09-19,,0,2761.9204571,-5413.264624,5413.2646241,
2021-09-26,,0,2761.9204571,-5413.264624,5413.2646241,
2021-10-03,,0,2761.9204571,-5413.264624,5413.2646241,
2021-10-10,,0,2761.9204571,-5413.264624,5413.2646241,
2021-10-17,,0,2761.9204571,-5413.264624,5413.2646241,
2021-10-24,,0,2761.9204571,-5413.264624,5413.2646241,
2021-10-31,,0,2761.9204571,-5413.264624,5413.2646241,
2021-11-07,,0,2761.9204571,-5413.264624,5413.2646241,
2021-11-14,,0,2761.9204571,-5413.264624,5413.2646241,
2021-11-21,,0,2761.9204571,-5413.264624,5413.2646241,
2021-11-28,,0,2761.9204571,-5413.264624,5413.2646241,
